9,7,12,7,18,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903423
20,1,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983815
45,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984463
3,7,22,7,46,7,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986265
13,7,20,7,22,7,45,7,46,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,1004637
18,7,46,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020170
59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045037
3,1,4,7,9,7,12,7,18,7,28,7,45,7,62,7,63,7,0,0,0,0,0,0,1091650
6,5,22,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105764
12,7,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159625
51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197073
45,7,51,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216912
5,1,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218614
27,1,45,7,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263328
4,1,46,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301541
3,7,8,1,9,7,12,7,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329786
61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362749
21,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381323
4,1,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383587
3,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414804
4,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434974
41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474405
46,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498003
21,7,22,7,51,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506255
20,2,46,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516293
3,7,12,7,18,7,44,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532121
