48,60,1,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
60,53,35,52,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
48,60,38,50,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
13,48,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0
4,48,53,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,11,21,0,0,0,0,0,0,0,0,0
43,11,0,0,0,0,0,0,0,0,0,0
48,60,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,61,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0
48,21,60,11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
3,48,35,11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
14,44,61,21,0,0,0,0,0,0,0,0
35,48,60,28,29,38,61,41,0,0,0,0
48,11,61,60,35,0,0,0,0,0,0,0
48,18,11,60,28,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,3,2,48,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
28,48,0,0,0,0,0,0,0,0,0,0
21,60,0,0,0,0,0,0,0,0,0,0
11,41,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0
11,48,42,0,0,0,0,0,0,0,0,0
35,18,48,11,0,0,0,0,0,0,0,0
51,48,60,53,11,28,35,3,0,0,0,0
14,11,58,0,0,0,0,0,0,0,0,0
42,14,61,11,0,0,0,0,0,0,0,0
48,35,26,60,41,0,0,0,0,0,0,0
11,41,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
48,51,0,0,0,0,0,0,0,0,0,0
60,21,26,0,0,0,0,0,0,0,0,0
35,12,60,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
21,60,0,0,0,0,0,0,0,0,0,0
60,48,12,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
21,11,58,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0
31,25,0,0,0,0,0,0,0,0,0,0
11,31,60,0,0,0,0,0,0,0,0,0
60,3,41,52,48,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
11,58,48,17,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0
48,60,14,35,42,3,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0
53,48,61,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
60,48,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0
42,11,0,0,0,0,0,0,0,0,0,0
11,51,9,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
11,21,0,0,0,0,0,0,0,0,0,0
48,61,0,0,0,0,0,0,0,0,0,0
35,28,0,0,0,0,0,0,0,0,0,0
61,48,42,60,14,0,0,0,0,0,0,0
60,2,0,0,0,0,0,0,0,0,0,0
61,60,48,11,28,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
29,11,0,0,0,0,0,0,0,0,0,0
61,41,48,60,0,0,0,0,0,0,0,0
11,18,0,0,0,0,0,0,0,0,0,0
48,61,11,28,42,60,0,0,0,0,0,0
60,11,21,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
61,48,60,0,0,0,0,0,0,0,0,0
4,11,60,53,48,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0
9,60,35,48,0,0,0,0,0,0,0,0
14,25,29,58,37,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0
11,35,0,0,0,0,0,0,0,0,0,0
11,17,42,0,0,0,0,0,0,0,0,0
55,48,0,0,0,0,0,0,0,0,0,0
11,14,25,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0
11,48,0,0,0,0,0,0,0,0,0,0
55,60,37,13,21,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,48,21,60,49,0,0,0,0,0,0,0
37,55,60,14,29,0,0,0,0,0,0,0
48,53,11,0,0,0,0,0,0,0,0,0
11,14,60,0,0,0,0,0,0,0,0,0
25,14,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
21,61,0,0,0,0,0,0,0,0,0,0
21,11,14,0,0,0,0,0,0,0,0,0
11,37,46,55,25,0,0,0,0,0,0,0
55,14,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
14,11,25,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0
60,63,0,0,0,0,0,0,0,0,0,0
11,20,0,0,0,0,0,0,0,0,0,0
31,11,29,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
14,58,29,11,60,44,0,0,0,0,0,0
25,60,37,13,21,58,55,34,0,0,0,0
13,11,0,0,0,0,0,0,0,0,0,0
11,38,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0
21,58,25,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
37,58,25,43,0,0,0,0,0,0,0,0
42,55,58,0,0,0,0,0,0,0,0,0
48,21,14,49,42,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
14,55,31,0,0,0,0,0,0,0,0,0
25,21,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0
55,11,14,0,0,0,0,0,0,0,0,0
11,48,0,0,0,0,0,0,0,0,0,0
21,25,60,41,29,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,14,60,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
42,28,21,9,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
60,28,4,0,0,0,0,0,0,0,0,0
21,35,60,48,0,0,0,0,0,0,0,0
48,28,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0
48,60,20,0,0,0,0,0,0,0,0,0
48,4,28,0,0,0,0,0,0,0,0,0
60,56,4,48,0,0,0,0,0,0,0,0
4,20,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
48,35,60,57,0,0,0,0,0,0,0,0
41,60,0,0,0,0,0,0,0,0,0,0
60,21,0,0,0,0,0,0,0,0,0,0
52,48,0,0,0,0,0,0,0,0,0,0
61,60,11,41,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
60,35,21,11,0,0,0,0,0,0,0,0
29,49,48,60,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
11,49,0,0,0,0,0,0,0,0,0,0
11,14,59,49,0,0,0,0,0,0,0,0
48,60,11,24,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0
53,48,35,60,11,0,0,0,0,0,0,0
24,51,35,48,0,0,0,0,0,0,0,0
48,27,0,0,0,0,0,0,0,0,0,0
60,35,28,24,48,0,0,0,0,0,0,0
48,11,61,0,0,0,0,0,0,0,0,0
42,11,14,48,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
9,60,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
48,14,61,11,4,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
48,41,0,0,0,0,0,0,0,0,0,0
11,14,28,61,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
60,21,61,0,0,0,0,0,0,0,0,0
11,60,29,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
29,48,0,0,0,0,0,0,0,0,0,0
11,51,48,0,0,0,0,0,0,0,0,0
42,60,0,0,0,0,0,0,0,0,0,0
48,28,3,17,0,0,0,0,0,0,0,0
21,11,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
28,48,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
21,18,59,17,51,42,0,0,0,0,0,0
17,11,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0
21,8,11,42,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
48,60,0,0,0,0,0,0,0,0,0,0
48,60,0,0,0,0,0,0,0,0,0,0
48,9,51,35,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0
60,11,14,0,0,0,0,0,0,0,0,0
48,35,0,0,0,0,0,0,0,0,0,0
60,11,35,48,17,0,0,0,0,0,0,0
13,37,0,0,0,0,0,0,0,0,0,0
18,49,17,0,0,0,0,0,0,0,0,0
48,11,60,21,35,0,0,0,0,0,0,0
51,28,48,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
28,60,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
48,11,0,0,0,0,0,0,0,0,0,0
11,61,53,0,0,0,0,0,0,0,0,0
61,41,10,53,42,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
11,51,60,38,0,0,0,0,0,0,0,0
21,11,0,0,0,0,0,0,0,0,0,0
53,60,41,0,0,0,0,0,0,0,0,0
51,48,11,42,0,0,0,0,0,0,0,0
9,51,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0
60,48,7,61,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0
60,48,51,0,0,0,0,0,0,0,0,0
48,9,24,60,18,0,0,0,0,0,0,0
9,11,0,0,0,0,0,0,0,0,0,0
18,60,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0
42,48,61,0,0,0,0,0,0,0,0,0
51,11,0,0,0,0,0,0,0,0,0,0
38,48,60,61,17,41,0,0,0,0,0,0
53,60,50,0,0,0,0,0,0,0,0,0
60,14,0,0,0,0,0,0,0,0,0,0
51,60,42,0,0,0,0,0,0,0,0,0
61,60,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
60,21,11,14,35,61,0,0,0,0,0,0
19,44,11,21,60,0,0,0,0,0,0,0
48,35,11,53,4,0,0,0,0,0,0,0
44,11,28,0,0,0,0,0,0,0,0,0
9,51,12,11,0,0,0,0,0,0,0,0
60,35,11,48,61,28,0,0,0,0,0,0
48,61,12,60,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
61,48,11,41,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
11,61,0,0,0,0,0,0,0,0,0,0
35,60,0,0,0,0,0,0,0,0,0,0
17,48,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
3,25,2,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
28,17,0,0,0,0,0,0,0,0,0,0
11,48,12,0,0,0,0,0,0,0,0,0
60,48,11,28,61,35,17,0,0,0,0,0
3,48,21,35,11,60,9,0,0,0,0,0
48,60,14,11,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
48,9,11,38,0,0,0,0,0,0,0,0
11,51,17,60,20,12,0,0,0,0,0,0
21,60,55,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
14,21,11,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0
9,11,0,0,0,0,0,0,0,0,0,0
60,61,48,35,0,0,0,0,0,0,0,0
60,57,11,61,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,21,0,0,0,0,0,0,0,0,0,0
24,21,11,35,0,0,0,0,0,0,0,0
11,60,48,0,0,0,0,0,0,0,0,0
11,17,42,0,0,0,0,0,0,0,0,0
60,11,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
35,28,11,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
17,60,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
14,11,0,0,0,0,0,0,0,0,0,0
28,11,60,0,0,0,0,0,0,0,0,0
11,9,60,0,0,0,0,0,0,0,0,0
11,60,30,51,14,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
60,11,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
29,60,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
48,60,0,0,0,0,0,0,0,0,0,0
17,48,0,0,0,0,0,0,0,0,0,0
60,48,0,0,0,0,0,0,0,0,0,0
48,57,0,0,0,0,0,0,0,0,0,0
57,59,0,0,0,0,0,0,0,0,0,0
55,60,14,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
48,53,21,57,0,0,0,0,0,0,0,0
11,9,0,0,0,0,0,0,0,0,0,0
51,17,0,0,0,0,0,0,0,0,0,0
60,48,21,0,0,0,0,0,0,0,0,0
44,11,49,0,0,0,0,0,0,0,0,0
42,10,11,21,35,29,17,0,0,0,0,0
42,17,48,60,9,49,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0
53,60,25,11,0,0,0,0,0,0,0,0
60,25,11,44,0,0,0,0,0,0,0,0
63,11,0,0,0,0,0,0,0,0,0,0
60,38,48,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
44,48,21,25,60,11,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
37,13,60,0,0,0,0,0,0,0,0,0
60,48,0,0,0,0,0,0,0,0,0,0
61,48,35,42,0,0,0,0,0,0,0,0
9,35,11,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0
48,41,14,21,61,0,0,0,0,0,0,0
21,14,0,0,0,0,0,0,0,0,0,0
53,16,59,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
58,60,11,44,31,0,0,0,0,0,0,0
11,21,28,42,60,29,0,0,0,0,0,0
17,11,14,51,0,0,0,0,0,0,0,0
48,61,53,0,0,0,0,0,0,0,0,0
21,14,60,2,25,55,11,13,44,0,0,0
26,14,0,0,0,0,0,0,0,0,0,0
60,44,61,41,35,48,0,0,0,0,0,0
44,60,61,11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
28,11,0,0,0,0,0,0,0,0,0,0
26,35,61,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0
60,25,13,58,55,37,0,0,0,0,0,0
14,25,0,0,0,0,0,0,0,0,0,0
41,48,0,0,0,0,0,0,0,0,0,0
11,60,17,35,0,0,0,0,0,0,0,0
51,61,60,0,0,0,0,0,0,0,0,0
57,61,0,0,0,0,0,0,0,0,0,0
60,48,0,0,0,0,0,0,0,0,0,0
21,35,9,60,48,7,0,0,0,0,0,0
24,49,0,0,0,0,0,0,0,0,0,0
60,48,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0
42,21,11,17,51,48,35,60,61,49,0,0
3,60,0,0,0,0,0,0,0,0,0,0
14,13,0,0,0,0,0,0,0,0,0,0
55,60,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0
60,29,0,0,0,0,0,0,0,0,0,0
37,61,58,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0
60,61,48,11,28,41,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,17,48,11,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,37,58,55,0,0,0,0,0,0,0,0
2,60,11,0,0,0,0,0,0,0,0,0
