3,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428587
3,2,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430897
9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436296
46,7,47,7,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,438337
22,7,47,2,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455277
2,2,20,7,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456973
12,1,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458507
20,7,34,2,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518811
12,7,19,7,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594317
27,7,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632249
51,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641805
9,7,18,7,20,7,40,7,0,0,0,0,0,0,0,0,0,0,0,0,688411
13,1,22,7,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742621
11,1,12,7,21,7,45,7,47,7,62,7,0,0,0,0,0,0,0,0,760970
19,1,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766045
18,7,45,2,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,769647
3,7,12,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772050
19,7,20,7,25,7,36,1,57,7,0,0,0,0,0,0,0,0,0,0,839157
54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854680
12,7,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859359
19,7,20,7,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865806
1,7,12,7,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940495
12,7,45,7,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980011
21,7,45,7,46,7,47,7,52,1,62,7,0,0,0,0,0,0,0,0,996209
51,7,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153277
20,1,22,7,46,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,1184309
20,1,32,7,34,7,60,7,0,0,0,0,0,0,0,0,0,0,0,0,1228314
21,7,59,1,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253641
4,2,15,7,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261256
21,7,22,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291329
19,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312652
44,7,54,7,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322515
2,7,47,7,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406192
51,7,54,2,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426206
20,7,22,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430991
46,7,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433775
22,7,22,7,25,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,1477760
21,7,45,7,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536472
12,7,44,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542178
2,7,22,7,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548754
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588713
2,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645632
21,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650906
46,7,54,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652253
21,7,22,1,45,7,47,7,51,7,62,7,0,0,0,0,0,0,0,0,1660781
22,7,47,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,1664375
34,7,37,7,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677162
3,2,9,7,12,7,46,7,59,7,0,0,0,0,0,0,0,0,0,0,1763161
